NAME	DESCRIPTION	NonTFH_Rep1	NonTFH_Rep2	TFH_Rep1	TFH_Rep2	GCTFH_Rep1	GCTFH_Rep2	Naive_CD4_T
9130015G15Rik	na	2.94181945525286	3.23473489426276	2.77280803326377	2.94181945525286	3.16958012300231	2.81564545091634	2.94181945525286
9130017K11Rik	na	2.45381717065216	2.45381717065216	2.50704156524608	2.59578598373272	2.17253711641743	2.53671313267681	2.28315846801616
9130019O22Rik	na	9.75120203215907	9.79434922815713	9.75886871063028	9.54785526292134	9.46548649397899	9.32435014512647	10.2212329771014
9130019P16Rik	na	2.89801124371682	3.08066476193907	2.97921045751018	2.76556054999163	2.54708434384876	2.95886875468137	3.03851798733581
9130022E09	na	2.21689641199302	2.19644035047255	2.21689641199302	2.21689641199302	2.43877999662963	2.21689641199302	2.21689641199302
9130023H24Rik	na	5.66937610030928	5.45808614259305	5.24679618487682	5.26256679125221	5.64777377053154	5.90005937895627	4.92158852226196
9130024F11Rik	na	1.67880845647055	1.8076439985773	1.70803244503771	1.67880845647055	2.10466222144654	1.70803244503771	1.63438967582806
9130204L05Rik	na	2.58204187335597	2.92469056417862	2.86291846036739	2.73205867465749	2.72570669710074	2.75951464575468	2.8856886500912
9130208D14Rik	na	3.27539239281096	3.43743800834018	2.902711712872	3.49073554808512	3.3166806537397	2.98570003013133	2.81025306390007
9130214F15Rik	na	2.28240399295169	3.26016446037453	2.91822614776211	2.96655680070158	2.96655680070158	2.86590116582008	3.09619848562967
9130221H12Rik	na	9.43581453369089	9.34988445107683	9.36841693777894	9.40394816339595	9.2481322219573	9.37925527451045	9.93907160281341
9130221J17Rik	na	4.55646597769896	4.56519819317697	3.91992039975995	4.55646597769896	4.12829972018287	4.89645755859348	4.55646597769896
9130221J18Rik	na	2.15461772421864	2.20037325610548	2.23956808275438	2.12037885288082	2.06131651558174	1.86695558292645	2.17830133947283
9130221L21Rik	na	2.75951464575468	2.61928877408144	2.79633036662653	2.5318000189634	2.52421724652757	3.03173078929162	2.75951464575468
9130230N09Rik	na	7.18476929922011	6.38576116128681	7.24618124226772	7.51696154348326	7.40134537879895	7.25967408536269	6.02737696574411
9130231A04Rik	na	3.62306013839595	3.5028917804092	3.04424659172936	3.5028917804092	3.71370940198465	3.48060618757364	3.5761257681096
9130401L11Rik	na	6.76852624905879	7.3279861273305	7.57407988651547	7.56208540231357	6.76863177385069	7.18485588757505	9.56563377986788
9130401M01Rik	na	8.15304984825694	8.13175012461762	8.12771165214059	7.83896075951327	8.15229752059946	8.17578129647445	7.83443754017182
9130403I23Rik	na	5.58190609116083	5.7268035440498	5.66898193314793	5.71996663887014	5.98373436120978	6.35417355891768	6.54060626167812
9130409I23Rik	na	2.15267238969982	2.05799363417267	2.05799363417267	2.07712664814764	2.05799363417267	1.96101413547909	2.05799363417267
9130409J20Rik	na	1.99244649647741	1.95445866507932	2.07446243284017	2.07446243284017	1.88542774241092	2.17290131157616	2.03004365219768
9130410C08Rik	na	3.69624084525063	3.80968305660538	3.79455320784315	3.79455320784315	3.79455320784315	3.84265057599788	3.79455320784315
9130413E14Rik	na	2.96282033603823	2.94751043563374	3.28922025040836	3.53510273658083	3.90679210203086	3.90860263112943	5.023267554048
9130414P19Rik	na	2.58543728066635	2.65655650211672	2.78582376037085	2.65655650211672	2.65655650211672	2.49603898418549	2.50540347678972
9130604C24Rik	na	4.13460835871439	4.20274992651439	3.823470658783	3.80968305660538	3.80968305660538	2.98570003013133	4.12494307150107
9230102K24Rik	na	1.74914741413383	1.96388450215204	1.74914741413383	1.62986072944527	1.74914741413383	1.70803244503771	1.74914741413383
9230104K21Rik	na	5.609285933747	5.22291471680477	5.609285933747	5.86020446893513	5.57400294242968	5.53852623317852	5.609285933747
9230104L09Rik	na	4.45185945851667	4.25285921068192	4.39612406321741	4.38958474102987	4.38958474102987	4.38958474102987	4.42625499565237
9230106L01Rik	na	2.92229037093269	2.8231235530811	2.91466555999923	2.8231235530811	2.51571299353668	2.66330839967041	3.08066476193907
9230108I15Rik	na	5.13855016650303	5.01354538542895	5.33492732294126	5.54010207895581	5.33492732294126	5.24710369013892	6.96064292841778
9230109A22Rik	na	2.3476130787922	2.3476130787922	2.23854808462426	2.35272114695101	2.3621369683317	2.72774451080298	2.3476130787922
9230110C19Rik	na	2.4048129787327	2.72193192994682	2.86547785369905	2.72193192994682	2.3621369683317	2.75489944933932	2.86547785369905
9230110F11Rik	na	2.92469056417862	2.9151114511454	2.92469056417862	2.92469056417862	3.03511521890625	2.71489350360674	3.20579386338448
9230110F15Rik	na	1.58185844070119	1.89897739191531	1.4280467242864	1.58185844070119	1.58185844070119	1.58185844070119	1.7272461098702
9230110I02Rik	na	2.3621369683317	2.3621369683317	2.3621369683317	2.1711920214541	2.16898039419592	2.32102199923558	2.96069983627574
9230110K08Rik	na	4.63471039334512	4.69020297425105	4.37830704561702	4.67368134973352	4.85968970018896	4.67368134973352	4.67368134973352
9230112D13Rik	na	2.72193192994682	3.00804124321212	2.61387191279564	2.72193192994682	2.72193192994682	2.4740605807854	2.74214060483974
9230112E08Rik	na	5.87910010724624	5.52519216479403	5.98670156211789	6.02978059794157	5.66603068572232	6.63706552097463	6.06147665769191
9230112J17Rik	na	2.78798123185266	2.91776051479601	2.91776051479601	2.94181945525286	2.74413789452802	2.94125711228769	3.23607416451581
9230114K14Rik	na	3.35776720091996	2.9293173465318	2.3621369683317	3.37595529843065	2.91018433255684	3.30681410896567	2.5555862429097
9230116N13Rik	na	4.62488214025698	4.23163094039288	4.24514134625345	3.88353477531293	5.19558724692502	3.86584186186081	4.24514134625345
9230118N17Rik	na	4.40697598164707	4.38958474102987	4.65330110149678	4.15495308652779	4.38958474102987	4.43562793677515	4.32555471327213
9330101J02Rik	na	2.5970278440038	2.54892243201738	2.86265201153387	2.73946182315665	2.5970278440038	2.5970278440038	2.5970278440038
9330102E08Rik	na	4.20451084024165	4.31913872698288	4.31913872698288	4.23459777113837	4.45453432511095	4.57978865928246	4.31913872698288
9330111N05Rik	na	3.08066476193907	3.08066476193907	3.08066476193907	3.08066476193907	3.08066476193907	3.14783878214537	3.08066476193907
9330112F22Rik	na	4.08503799145304	3.18498392293186	3.15941533883534	3.17539613310222	3.23629692300389	3.32486641077519	4.20395399405785
9330118A15Rik	na	2.34034955124092	2.29622441541548	2.24118273338933	2.21689641199302	2.24118273338933	2.02644564537112	2.09673933861291
9330118I20Rik	na	2.75951464575468	3.0471891812462	2.75951464575468	2.72193192994682	2.75951464575468	2.8076200577411	2.65655650211672
9330121J05Rik	na	5.72915933557722	5.82459653883023	6.19340514231183	5.84106533749773	5.7670679567683	5.84106533749773	5.84106533749773
9330121K16Rik	na	1.51540055551659	1.78384015867261	1.63540432327744	1.51540055551659	1.51540055551659	1.23429725631073	1.50027070675436
9330133O14Rik	na	6.80429038642075	7.02824704703605	6.46658155774791	6.67379282837537	6.61260667142306	6.40139858898138	6.3076912651772
9330151L19Rik	na	4.15077458384168	4.66582755119617	4.24514134625345	4.24514134625345	4.24514134625345	4.22994464122775	4.78664876237933
9330154F10Rik	na	2.92469056417862	2.92469056417862	2.92469056417862	2.79637254713438	3.39243956203781	2.90949385915291	3.13081635301141
9330156P08Rik	na	2.92469056417862	2.92469056417862	3.03931845091985	3.17432501830227	3.03931845091985	3.03931845091985	3.17693617790003
9330159F19Rik	na	2.28315846801616	2.1192992940307	1.93579311278716	1.92666740450957	2.21689641199302	1.99312528969418	1.95527320296662
9330159M07Rik	na	3.17664971656929	2.75060946860558	3.02857239826955	2.71155170209216	3.22398215050133	2.61194014855258	2.21689641199302
9330159N22Rik	na	3.07718161757898	3.50982704599607	3.43111628966495	3.31888209911847	3.40608514706659	3.43111628966495	3.43111628966495
9330161L09Rik	na	5.88309331234182	6.43749444372748	6.1438300989004	5.98674649270252	6.24015604006548	6.07943496965903	6.7657485758088
9330169B04Rik	na	1.92555387396984	1.70803244503771	1.70803244503771	1.64845470268156	1.93579311278716	1.86470984005405	2.02505191194884
9330169L03Rik	na	1.44335662469089	1.44725560102435	1.5672593687852	1.62659545848604	1.5672593687852	1.5672593687852	1.74490895298497
9330171B17Rik	na	2.21689641199302	2.35908299433315	2.3621369683317	2.11417598078697	2.21689641199302	2.09469589060752	2.21689641199302
9330175E14Rik	na	8.91693647871586	8.87990000915008	8.43275073519995	8.65397763355172	8.4713535379921	9.00311155636542	10.5390767259483
9330177L23Rik	na	2.92469056417862	3.51024911854876	3.29838398210779	3.51024911854876	3.51024911854876	3.6625802607273	3.72423844720125
9330179C17Rik	na	3.88705452323976	3.64408792894235	3.706599708141	3.82446150620935	3.70686890823025	3.88705452323976	4.02484846260336
9330179D12Rik	na	2.38794374380138	2.52644555981169	2.33788228663159	2.5760424749121	2.5760424749121	2.6178680073829	3.47528324105538
9330182L06Rik	na	1.72322915006342	1.69301611183607	1.70803244503771	1.6934037734371	1.70803244503771	1.70803244503771	1.70803244503771
9330184L24Rik	na	1.58185844070119	1.58185844070119	1.58185844070119	1.55203306407488	1.37298154816737	1.72077751799715	1.70803244503771
9330185C12Rik	na	1.46320880807786	1.70803244503771	1.58185844070119	1.58185844070119	1.70803244503771	1.58185844070119	1.53163199124217
9330198I05Rik	na	2.21336415870477	2.17578144289691	2.21689641199302	2.35556573204603	2.21689641199302	2.21689641199302	2.53162369426961
9330198N18Rik	na	4.359521477165	4.26544647686589	4.53009148464886	4.21400474998952	4.31913872698288	4.31913872698288	4.47652074724369
9330199C07Rik	na	2.21689641199302	2.21689641199302	2.44465707974247	2.20188007879138	2.21689641199302	1.97337886295292	2.21689641199302
9330199F22Rik	na	3.19094230968311	3.42947294051865	3.25771093084095	3.51682677174884	3.78152804375189	3.36814980539517	3.64483822045794
9430002A10Rik	na	5.18990106365719	4.56519819317697	4.48764276531727	4.85488206688546	4.80854588338451	4.85488206688546	5.32881425247299
9430006E15Rik	na	4.13683391748469	4.24795954164011	4.33009356523954	4.38958474102987	4.31913872698288	4.3769214736972	4.31913872698288
9430008C03Rik	na	7.18357560859811	7.27503730093197	7.1464237740199	6.89508635263421	7.1464237740199	7.10958874485957	7.20241753643992
9430011C21Rik	na	2.09027352494711	2.05663730980945	2.00623912683415	2.00623912683415	2.00623912683415	1.93579311278716	1.91903607888603
9430012M22Rik	na	2.40234769788971	2.59329264476731	2.61387191279564	2.47058215372253	2.40234769788971	2.3621369683317	2.371907948723
9430013L14Rik	na	5.64806237109802	5.23753366434351	5.57942537509959	5.59675570808679	5.38113816816215	5.5751086770781	5.5751086770781
9430013L17Rik	na	4.34924313589435	4.39710109615741	4.67621583872156	4.71395523912076	5.17870287044209	4.76613162802449	5.28002674585174
9430014F16Rik	na	3.35847459791561	3.00047398539607	3.10427880065964	3.43500766908332	3.25871296277078	2.81972289508412	3.64483822045794
9430014N10Rik	na	2.75951464575468	2.92469056417862	3.15941533883534	2.92469056417862	3.04771793553685	3.20324965781321	2.93090338584477
9430015G10Rik	na	5.92298915975281	5.6888709214065	6.03619373020047	5.58605677303138	5.59695815554753	5.64537104793684	6.78323056187361
9430016H08Rik	na	7.82810282692206	7.84129441910821	7.96339663233818	7.82810282692206	7.83806990398755	7.86313421752604	7.81531704609446
9430018C23Rik	na	2.21689641199302	2.3621369683317	2.41887812996444	2.41887812996444	2.41887812996444	2.36944729995142	2.61151001948557
9430019C24Rik	na	2.37070812840781	2.20037325610548	2.21689641199302	2.21689641199302	2.33608564186658	2.0818898446106	2.21689641199302
9430019H13Rik	na	7.54791689795019	7.34729015889391	7.82656023018134	7.6726435497209	7.46689924680437	7.60173141321991	8.53634611784512
9430020K01Rik	na	3.81052507979258	4.11587943812194	3.62874128006306	3.56648120938219	4.09840562133298	3.79712677715081	3.22187751469798
9430021M05Rik	na	3.56604489736933	3.71724468852328	3.69351081856944	3.47032998668769	3.56604489736933	3.37588448966747	3.62051231526667
9430024C03Rik	na	2.7723070011852	2.47639074969467	2.62596737647846	2.06690549915487	2.44999424630738	2.48729805642545	2.5044269474997
9430024F10Rik	na	5.00303547273654	4.51735671216769	5.46858250560118	5.21726641672179	5.84045702532893	5.40113168935463	6.19183584039842
9430027B09Rik	na	2.75951464575468	2.92469056417862	2.75951464575468	2.74375955006484	3.07033724729597	2.62346926530919	2.65655650211672
9430029E18Rik	na	3.823470658783	3.823470658783	3.823470658783	3.34901065960579	3.823470658783	3.57645245742419	4.21636768201849
9430030N17Rik	na	2.42621249713061	2.5760424749121	2.63736561003558	2.5760424749121	2.65655650211672	2.45088138681834	2.21689641199302
9430031J08Rik	na	2.07720881044448	1.9580492821825	1.83939964955916	1.83939964955916	1.83939964955916	1.795074011715	1.83939964955916
9430032J07Rik	na	2.83870562942129	2.3621369683317	2.3621369683317	2.3621369683317	1.85439057983094	2.50973237446543	2.3621369683317
9430034F23Rik	na	4.99136805236423	4.9851939203183	5.37659539533777	5.49646747254614	4.91656578812165	5.40355049181029	5.5608595514796
9430034N14Rik	na	5.82151455796085	5.23951214416419	4.9641879400282	5.48133995192361	5.31031931275406	5.22934729238455	6.03086723466244
9430037G07Rik	na	2.60134698224862	2.75286682596683	2.61387191279564	2.61387191279564	2.67741353575792	2.48642552830455	2.70412414822097
9430037O13Rik	na	3.28253415042857	3.6748764976789	3.52106478126411	3.18903876123976	3.55783246642357	3.82204134786685	3.21477689259705
9430038I01Rik	na	6.79202404115122	7.21232027567738	6.96200837223727	6.96200837223727	6.97766792527904	6.78585532657127	7.0326520417982
9430040K09Rik	na	2.56435254290889	2.26810092395141	3.12791439855304	2.82304831848544	4.49877627514278	3.67661401635306	3.12791439855304
9430041J12Rik	na	2.75951464575467	3.11555828933533	2.86420851311104	2.83155857658037	2.88894585855975	2.61719031175223	2.8856886500912
9430047G12Rik	na	3.72132423334252	3.81128640325589	3.72132423334252	3.70686890823025	3.72132423334252	3.75429175273502	3.91410690614571
9430047L24Rik	na	1.8072808596873	1.8072808596873	1.8072808596873	1.70803244503771	1.48008956266492	1.98272782591856	1.82641387366226
9430051O21Rik	na	4.53847261436359	5.17934556748062	5.19097390199489	5.11016171268943	5.11016171268943	4.91513546311607	5.29442586883126
9430052A13Rik	na	4.23655296255201	4.57358941107123	4.08503702535111	3.88559978685651	4.25473083416728	4.24567130662688	4.25473083416728
9430053O09Rik	na	1.60333857768135	1.70803244503771	1.70803244503771	1.96557365389568	1.67422449638377	1.83420644937423	1.5390908798607
9430063H18Rik	na	4.4982709139506	4.03915300623157	4.31913872698288	4.31913872698288	4.29335399466932	4.31913872698288	5.13347480566596
9430064I24Rik	na	7.22567278349637	6.82885049313348	6.85898560525795	7.0456030792303	6.63109465377288	7.51537645040971	7.74632496891142
9430064K01Rik	na	3.21388356084175	3.61350994396348	3.38194360612124	3.16695319646721	3.38194360612124	3.26824100750174	3.38194360612124
9430065F17Rik	na	5.38598754151871	5.18401309973448	5.59091256353137	5.18286340188332	5.5152635378986	5.94840181908981	4.86311130425572
9430069I07Rik	na	3.9344208233337	4.1253657702113	4.31913872698288	3.9344208233337	3.87462014492257	3.9344208233337	3.80843379787091
9430076C15Rik	na	2.44217077220833	2.50123641745171	2.47437115887818	2.16950507881057	2.3621369683317	2.3621369683317	2.3621369683317
9430078G10Rik	na	5.7268035440498	5.98506508092106	6.17327858211334	5.66721451856942	5.93244276026953	6.23653433913393	6.8065421752771
9430078K24Rik	na	3.56604489736933	2.9310069260775	3.9775973046751	3.56604489736933	3.64170897135347	3.72602946270634	3.28005393638948
9430081G06Rik	na	2.40772095017529	2.60631711659272	2.5970278440038	2.5970278440038	2.62909772124233	2.5970278440038	2.53745010164764
9430081I23Rik	na	3.92155873269107	3.88044376359496	4.00268293764178	4.1773697371425	4.22307280842513	4.10909596580797	4.67428458155206
9430082L08Rik	na	2.37338475396591	2.15188373974863	2.41235571035431	2.41235571035431	2.53162369426961	2.43186946049994	3.38428509948217
9430083A17Rik	na	4.76031944457005	4.69528707836967	4.87742160448949	4.51473314214028	4.85729894326363	4.85705079059589	4.76031944457005
9430085L16Rik	na	2.85937838292562	2.85544201434198	2.90807704594617	2.78190304160965	2.74809509295571	2.7531638170267	2.78190304160965
9430085M18Rik	na	2.5760424749121	2.56302915212647	2.75951464575468	2.72193192994682	2.88393522584029	2.32530215353799	3.07302893046867
9430087B13Rik	na	3.41342295713612	3.05464809796296	3.85242117315613	3.33517794670791	3.98561098893893	3.52780983622904	3.68876089939434
9430087J23Rik	na	6.58530431554224	6.44845747386084	6.88756266700401	6.65148820520457	6.95410168541979	6.61685198545878	5.62753613457479
9430087N24Rik	na	1.44335662469089	1.4193857475947	1.32470699206755	1.32470699206755	1.32470699206755	1.3734961164047	1.23149717413753
9430091E24Rik	na	5.45808614259305	5.10860309267329	5.68701731916421	5.46383033366218	5.44291590461446	5.61371489812563	6.83001359316114
9430091N11Rik	na	2.3137790745407	2.57845489488753	2.29846917413622	2.2112661261881	2.07446243284017	2.01213699556479	2.1593697250162
9430092D12Rik	na	2.40234769788971	1.87425266704397	1.72044095062918	1.38708253847235	1.4280467242864	1.65463734574353	1.62082939708959
9430099H24Rik	na	4.50294416188768	4.30018552765588	4.50294416188768	4.30018552765588	4.61225813768772	4.88171430778394	4.77347505261934
9530001P21Rik	na	2.87858153259654	3.14702113575256	3.3278735572363	3.09028878167701	3.14702113575256	3.56604489736933	4.20079983951828
9530002B09Rik	na	2.75951464575468	2.97218303361334	2.35374354449387	2.72017353229633	2.65655650211672	3.06438072582228	2.75951464575468
9530002O20Rik	na	3.2765677896908	3.23629692300389	3.25611172817033	3.33951491458517	3.1532975797952	3.25611172817033	3.49140912739743
9530003J23Rik	na	2.34290203599619	2.07446243284017	2.07446243284017	1.83939964955916	1.70803244503771	2.08947876604182	2.17396047081917
9530003O04Rik	na	4.10025981758687	4.0110078918999	4.0110078918999	4.0110078918999	3.90522875636168	4.0110078918999	4.06982006842015
9530004M16Rik	na	5.74776162598712	5.92760858973993	5.84983091540803	5.73479205109196	5.84983091540803	5.80414732199605	6.33977326452301
9530004P13Rik	na	3.72006684417028	3.80968305660538	3.19294001500473	3.823470658783	3.91050690715135	3.47295065619003	4.0858072782233
9530006C21Rik	na	3.41342295713612	2.54892243201738	2.78733062690038	2.34189280617379	2.48432678532664	2.54892243201738	2.54892243201738
9530006O14Rik	na	4.02371389022763	4.28051108141143	4.02371389022763	4.12190751907335	4.02371389022763	4.02371389022763	4.02371389022763
9530010C24Rik	na	3.56267229654186	3.80968305660538	3.53223254737515	3.8806719003824	4.3387516182709	3.99931003766767	3.80968305660538
9530018H14Rik	na	2.00230247567673	2.44736410367432	1.93579311278716	1.93579311278716	1.93579311278716	1.69719562568814	1.91105576733845
9530019H20Rik	na	2.72128303125077	3.26315336399827	2.3621369683317	2.2166607442238	3.17757617060468	2.60904884070429	2.72128303125077
9530020I12Rik	na	3.08066476193907	3.08066476193907	3.08066476193907	3.1952926486803	2.71423477413661	3.4844398356725	2.99346171399095
9530020O07Rik	na	3.23192092864785	3.60924694269654	3.72132423334252	3.62426327589818	3.48240629024304	3.62426327589818	3.88180448475615
9530025H10Rik	na	4.49029277240804	4.63990527872265	4.71423814305229	4.69942114838441	4.86303861207468	4.69942114838441	5.28747235049259
9530025L08Rik	na	2.68832535737774	2.72073046245336	2.60610257571213	2.60610257571213	2.21689641199302	2.51890899143156	2.60610257571213
9530026P05Rik	na	1.91943345343579	1.95527320296662	1.97119368349905	1.83526943520577	1.86547406507002	1.95527320296662	2.02805210800896
9530029O12Rik	na	6.93538394911737	7.2696002627789	7.21048468018668	7.04487907733538	7.10804090971795	7.04379702961217	7.69226205440489
9530034A14Rik	na	1.39311641738911	1.7271644366943	1.62774807189119	1.66671902827959	1.62774807189119	1.58185844070119	1.62774807189119
9530034D02Rik	na	4.61381717208305	4.58356228020586	4.61381717208305	4.39487452019977	4.80524039590853	5.10642116422203	4.3643477676546
9530036M11Rik	na	1.98601632561228	1.52395989932788	1.95527320296662	1.95527320296662	1.95527320296662	1.95527320296662	1.95527320296662
9530036O11Rik	na	2.70557227059544	2.72193192994682	2.72193192994682	2.86060124999982	2.72193192994682	2.86060124999982	2.65655650211672
9530046B11Rik	na	4.70933728625394	4.92540875389529	5.03796131253013	4.58954654877216	5.35917736172655	5.11546108047778	4.72957632192439
9530047P18Rik	na	2.21689641199302	2.3621369683317	1.963055880753	2.20158651158854	2.21689641199302	2.2332560713444	2.27136382989037
9530051E23Rik	na	4.66406732612383	4.52463573621354	5.48599465047378	5.35248723629284	4.56363754858622	4.78295480307298	5.66721451856942
9530053H05Rik	na	8.80226714629003	8.46397931810559	9.02265033525358	8.99837336871339	9.5534134121703	9.51786981888004	7.99575261877995
9530056K15Rik	na	2.73705452363944	2.14654826238951	2.38495645727251	2.27949613608295	2.49223729339391	2.38495645727251	2.38495645727251
9530057J20Rik	na	3.97492879418513	4.23423403952267	4.49975701276178	3.81176802018706	4.19049451049979	4.14050462085649	4.3938135909325
9530059O14Rik	na	2.24848282414788	2.31299306367572	2.09467110773309	2.03821970395054	2.09467110773309	1.97602147510976	2.2094690002226
9530067D14Rik	na	4.1619876725222	4.10769746731894	4.19680206822668	4.38958474102987	4.38958474102987	4.44425514842641	4.99977904845719
9530067L11Rik	na	2.19861952398576	2.01948733701804	2.07446243284017	2.03661622809229	1.7583049575078	2.01948733701804	1.90073893666065
9530068E07Rik	na	11.1570000269751	11.1223712816004	11.1349094186816	11.172759023334	11.2221553992728	11.2121779819372	10.6790285482917
9530071P10Rik	na	2.07446243284017	2.07446243284017	2.07446243284017	2.18042776228377	2.31287062772317	1.95361823581788	2.20063643717669
9530077C05Rik	na	4.51710429706573	4.92242238328285	5.30060225794889	4.8416347263538	5.28403471175007	4.8416347263538	4.92242238328285
9530078B04Rik	na	3.93343080562053	3.89445984923213	3.99342734918537	4.15200105809009	4.09421831137578	3.77361565220984	3.68320378807304
9530082P21Rik	na	5.49967684898497	5.58802021524192	5.82641106520547	5.58802021524192	5.58802021524192	5.68355570187383	5.06948995196722
9530085L11Rik	na	4.29096084214387	3.96986015229645	4.38958474102987	4.42074842136362	3.68650558174688	4.06557477247123	5.52227500507104
9530086O07Rik	na	2.3621369683317	2.24391312586937	2.33131541191586	2.47058215372253	2.38223460285753	2.32192623877368	2.53162369426961
9530086P17Rik	na	3.39786408665367	3.65806442532606	3.72132423334252	3.08317892272935	3.38194360612124	3.45526385749761	3.11259021932094
9530097N15Rik	na	3.05347778509163	2.79648183168037	3.16724250799418	3.17871204130823	3.05347778509163	2.86592767392086	3.16113552837988
9630001P10Rik	na	2.75951464575468	2.92469056417862	2.92469056417862	3.27203220870276	2.92469056417862	2.92469056417862	2.92469056417862
9630002A11Rik	na	2.75951464575468	2.59222567232204	2.43841395590725	2.75951464575468	2.75951464575468	2.62041519663466	2.87159171441302
9630002D21Rik	na	2.39204594065217	2.23823422423738	2.20064912335671	2.09580024508453	2.3621369683317	2.23823422423738	2.22303751921168
9630005C17Rik	na	3.76790890076881	3.49694808072055	3.51341687938805	3.51341687938805	3.49962927721043	3.21910799151835	3.63959088372457
9630009C16	na	2.22756849243834	2.07446243284017	2.11229187072372	2.07446243284017	1.9763743589321	2.07446243284017	2.60168891152039
9630010G10Rik	na	5.6953292805761	4.16444962326378	4.90415850459001	5.44491678371447	5.68724332870157	6.34517211703498	3.91992039975995
9630013A20Rik	na	2.81067634843346	2.72193192994682	2.9669777460669	2.72193192994682	2.66995058799344	2.55279463542357	2.91675129660788
9630013D21Rik	na	2.29097825471129	2.54892243201738	1.91897552213111	2.09032409301832	2.34158135314693	2.15187880559127	1.4321992253998
9630013K17Rik	na	4.24514134625345	3.68752715962102	4.19800008447622	4.10909596580797	3.71297624492561	4.05368523456668	4.55062301846973
9630015K15Rik	na	4.06763213157324	3.97276014785581	3.97276014785581	3.97276014785581	3.85381820933051	3.97276014785581	4.02321335093075
9630017O17	na	4.78129609812367	5.06538172495908	5.06538172495908	4.59208564013285	5.06538172495908	5.37112513823317	5.47989728353141
9630019E01Rik	na	2.85709795372613	3.80968305660538	4.36324838589611	4.73036777258793	4.24514134625345	4.22232185731264	4.24514134625345
9630021D06Rik	na	1.70803244503771	1.8618441614525	1.70803244503771	1.70803244503771	1.70803244503771	1.70803244503771	1.69290259627549
9630023C09Rik	na	3.39743041081929	3.71454936203341	3.39743041081929	3.28551590250507	3.57726221550383	3.39743041081929	3.37427242161202
9630025H16Rik	na	8.12281927893351	7.86148644517308	8.25921389090498	8.76427546975036	7.74599875442107	8.18888423836148	9.24616127212303
9630028H03Rik	na	2.51169712281865	2.47058215372253	2.45517637809622	2.47058215372253	2.59612861773695	2.75891868109932	2.47058215372253
9630030I15Rik	na	2.11012102068015	2.20037325610548	2.61320887969076	2.20037325610548	2.20037325610548	2.17181327747881	2.38495645727251
9630033F20Rik	na	8.90404287756172	8.72526969298669	8.51053916187941	8.61140051805338	8.47586053832709	8.50320517109574	7.72352497508911
9630041G16Rik	na	2.94181945525286	2.94181945525286	3.28152408943049	2.94181945525286	2.94181945525286	2.61233734466865	2.94181945525286
9630050E16Rik	na	1.74914741413383	1.89897739191531	1.7753436981139	2.18669662338665	1.8202666355842	1.8202666355842	1.84413466251305
9630050P21Rik	na	7.75652095318485	7.5573937638396	7.51517844925479	7.75652095318485	7.80155861024948	7.47809094543635	8.46860245199893
9830004L10Rik	na	3.94392581033393	3.39743041081929	3.39743041081929	3.06388458174756	3.54107983217796	3.12474209271211	3.86186693508988
9830166K06Rik	na	2.05799363417267	1.89909085635232	2.07446243284017	2.05799363417267	2.05799363417267	2.05799363417267	2.08081312311349
9930012K11Rik	na	7.62945867475275	7.45472812880058	6.74693397661499	6.38478003344124	6.46583067740913	6.71760375115672	7.67670607762658
9930017N22Rik	na	4.04160101821712	4.24050553920003	4.47903617003558	4.51200368942808	4.51200368942808	4.78073919380837	5.06751142967235
9930021J03Rik	na	7.23850556061576	7.63685243619636	7.67283201002045	7.52659748059478	7.57279537179678	7.29293012404595	7.90297316887377
9930024M15Rik	na	4.57387794692289	4.39839290599803	4.30543834376687	4.4200662305081	4.53814266122401	4.72957632192439	5.76502485961332
9930031P18Rik	na	5.79035852965338	5.89555499166803	5.89555499166803	5.89555499166803	5.89555499166803	5.89555499166803	6.19183584039842
9930104L06Rik	na	6.49101752154548	6.52637073750024	6.31619645294148	6.46725389262961	6.05862497769883	6.51411804689679	7.1464237740199
a	na	4.60030381325394	4.47655606423879	4.16066224935212	4.10909596580797	4.09872377118202	4.24115775033487	4.23373955231832
A030001D20Rik	na	2.81323311842035	2.79676431975285	2.56187344408075	3.03873656485789	2.8189114286404	2.78875880875746	2.57817033513934
A030003K21Rik	na	3.17972658225681	2.8189114286404	2.8189114286404	2.84758498951802	2.8189114286404	2.59115076089095	3.13361205665289
A030005K14Rik	na	2.49207475547741	2.34232216316526	2.21689641199302	2.40655574897418	2.3621369683317	2.3621369683317	2.23267133166409
A030005L19Rik	na	4.14427186960931	4.14427186960931	4.67801158251277	3.73073770925547	4.13838842259607	3.31571912471018	6.24744396033446
A030007N12Rik	na	3.93343080562053	3.9192008597055	3.95450934264281	4.47217559208841	3.99721397260981	3.9885342188639	4.5690844158138
A030012G06Rik	na	2.12874468842472	1.70803244503771	1.70803244503771	1.70803244503771	1.43763080060529	1.70803244503771	1.677592695871
A030014E15Rik	na	2.07376935734717	2.58061715538619	2.31217755223017	2.11274031373557	2.31217755223017	2.31217755223017	2.38495645727251
A130001G05Rik	na	5.30442376154977	5.82459653883023	5.72609444902022	4.59795081516366	5.40058397561439	5.72609444902022	7.37806229404745
A130004G07Rik	na	3.13025482502069	3.13025482502069	3.13025482502069	3.61378458922644	2.84039913461637	2.97218216220468	3.71120743028381
A130004G11Rik	na	5.32963777963516	5.31682031000127	4.82275066115637	5.17408103775588	5.4462390611249	5.2996679802483	7.34608986052964
