NAME	DESCRIPTION	TFH_Rep1	TFH_Rep2	TH1_Rep1	TH1_Rep2
Ddt	na	7.48680634936546	7.44433952935812	7.16711822714353	6.80210220578224
Dhx15	na	7.09738216553773	7.12573587413413	6.82155088340442	6.71550425470453
Ddx3x	na	8.69103614578863	8.58639023008993	8.31753928143872	7.97687360094508
Ddx4	na	0.0362144813178183	0.0700904836250291	0.0281484729933661	0.0142863765552587
Ddx5	na	11.0346211430436	10.9440635175897	10.8663656660746	10.7335129778594
Ddx6	na	7.73490023000277	7.71383875238508	7.10452639677133	6.94296619794237
Dhx9	na	8.15707763869798	8.1558987110955	7.8197217601743	7.75596312098629
Degs1	na	7.03699751149343	6.89578203905462	7.55014110054378	7.28933682011395
Slc29a2	na	1.90878520555981	1.59573319057771	1.40328987388112	1.18971511169857
Dffa	na	4.69283237072383	4.57670052053354	4.53034403835804	4.40301117629491
Dgat1	na	5.78201960352417	5.36008366232324	6.47407031651451	6.52938593829563
Dgcr6	na	2.97210097386312	2.41098697001311	2.61805267189699	2.75189787323352
Dgcr2	na	4.67709897960475	4.70055796780566	4.45646750241674	4.4607081942507
Slc25a1	na	6.15408303882626	6.07775271134221	5.99962626526093	5.93874026900061
Dhcr7	na	5.04361245414893	5.01423247215559	4.61580682818369	4.14426323034256
Dhfr	na	4.96824061849349	4.94410779577987	4.73241206158754	4.45449686506585
Dhh	na	0.168582924239972	0	0.254441822665734	0.134116229064842
Diap1	na	5.25131138221448	5.38462820248254	5.69005086098076	6.47283106988038
Dffb	na	4.89154476849019	5.05797929954054	4.70691973832405	4.69504001033275
Dio2	na	0.428283901504341	0.0777730775545689	0.205600177646113	0.158396172446939
Dld	na	6.18515353492674	6.15352598288587	5.5915595813841	5.50059889779361
Dlg1	na	2.42991815316083	2.47793255744257	2.39839327857283	2.34893157336169
Mpp3	na	0	0	0	0.0435694926244576
Dlg4	na	3.28734899950757	3.07415412848029	3.09614260965451	3.01824253493348
Dlk1	na	0	0	0	0.0754265135339697
Dll1	na	0.31346656638448	0.125401130051783	0.273710863408162	0.816437416778787
Dll3	na	0.222432948872334	0.128884377454134	0.119451388501774	0.091209005605661
Dlx2	na	0	0	0	0.214739944760734
Dmpk	na	0.913865619990818	0.270193933064834	1.5743394259456	0.758931500101262
Dmwd	na	3.54522249142604	3.39537369604099	4.79568632552187	4.01132620392855
Dmc1	na	0.0224344056841213	0.0620920525839077	0.0687001741404173	0.0351091082263325
Dmd	na	0.00237168889536871	0	0.00122537962693671	0.00186433267465392
Dmp1	na	0	0.0475145083156833	0	0
Tmc1	na	0	0	0.00860778304713508	0
Dnajc1	na	2.71572887738181	2.55767756445499	2.74643168406522	2.59202907280152
Dnase1	na	2.78542103419853	3.33590871368592	2.87401429915844	2.44130578540599
Dnase1l3	na	3.11922549940228	2.79501698617318	1.84405825910044	1.3851087508036
Dnase2a	na	4.69457126426647	4.61579117514149	4.90489436716826	3.09949518510199
Dync1h1	na	5.12837878664363	5.20283666345532	5.01710262235844	5.41072155902401
Dync1i2	na	4.8582670441888	4.8496242859554	4.83884809740837	4.8294395801215
Dnm1	na	0.47981883106421	0.163999819664972	0.425052517798276	0.630103883664788
Dnm2	na	4.61563227039626	4.64941008122858	4.7289975595482	4.41161867185898
Dnmt1	na	7.2983926163774	7.28875285317923	7.39740808747915	7.93316508393851
Trdmt1	na	2.2917569603387	2.32576200943628	1.88755349466242	2.08346855532954
Dnmt3a	na	4.11517584925377	3.94985461861947	3.18069375325523	3.17677717866784
Dnmt3b	na	2.20773799470693	2.10990451591988	2.26120691706314	2.60395152291054
Dnpep	na	5.10227340780374	5.1081630490511	5.51078036676563	5.29485713480411
Cdk2ap1	na	7.84687357402631	7.58433995591289	7.30833483181031	6.85619731847475
Doc2a	na	3.87877924151993	4.27698350173048	3.81364484893665	2.79534709179995
Dok1	na	5.82653240282938	5.87055079696637	6.15295756509337	6.53550271005957
